SP500,1. IBM,2.MMM,3.ABI,4.AP3.SG,5.ALB,6.ALGN,7.ALLE,8.MO,9.AEE,10.AMGN,11.APH,12.AAPL,13.ARNC,14.AT&T Inc.,15.ADSK,16.AutoZone Inc,17.BLL,18.BBT,19.BDX,20.BUY.SG,21.BIIB,22.BLK,23.BA,24.BWA,25.BSX,26.BMY,27.CA,28.CPB,29.COF,30.KMX,31.CAT,32.CBG,33.CNC,34.CNP,35.CERN,36.C4F.SG,37.CVX,38.CMG,39.CB,40.CHD,41.XEC,42.CTAS,43.CSCO,44.C,45.CTXS,46.CME,47.CMS,48.CTSH,49.CL,50.CA3.SG,51.CAG,52.CXO,53.COP,54.COP,55.DVA,56.DAV,57.DCO.SG,58.DY6.SG,59.DFS,60.DISH,61.DG,62.DLTR,63.DPS,64.DGY.SG,65.DUK,66.DXC,67.EMN,68.EBAY,69.EQT,70.EL,71.FFIV,72.FB,73.FRT,74.FDX,75.FITB,76.FISV,77.FLIR,78.FMC,79.FL,80.F,81.FTV,82.FBHS,83.BEN,84.GRMN,85.IT,86.GD,87.GE,88.GIS,89.GM,90.GPN,91.GS,92.HAL.HA,93.HAS.BE,94.HSY,95.HD,96.HPQ,97.HUM,98.HBANP,99.ILMN,100.MSF.SG
0.000531722,-0.002662445,-0.003059142,-0.020964852,0.005296502,0.016456119,-0.000768659,-0.001894583,-0.001982944,-0.00418141,0.011890589,-0.000141884,0.005883499,-0.015893,-0.001427296,-0.023170638,-0.011365915,0.007342951,0.00164608,-0.000216546,-0.046548539,0.014405802,-0.003785974,-0.004436335,-0.004181233,-0.00080032,0.007010154,-0.004607651,-0.00485883,-0.01005678,-0.002303987,0.008022068,0.00137341,-0.003797164,0.004670376,0.003054571,0.002694484,-0.003352133,-0.010655242,-0.006947875,-0.00361737,-0.002151893,0.001687596,-0.00292063,-0.011873523,-0.003633774,0,0.001127957,-0.017690583,0.002714175,0.055997303,0.002427184,0.012235011,0.010401632,0.010401632,-0.00832026,-0.00832026,0.022447033,0.035649167,-0.008156456,0.000816927,-0.009619423,-0.015680408,-0.005070346,0.005548228,-0.000488484,-0.01718319,-0.010257742,-0.002968331,0.013402828,-0.002897554,-0.010766784,0.001820897,-0.005346749,-0.002060261,-0.010834368,-0.004093499,0.001645245,-0.002195324,-0.007077325,-0.010329862,-0.006834126,-0.014063005,-0.007053883,0.004647482,-0.002905319,0.006778966,-0.003991982,-0.004952089,-0.008405646,-0.00497457,-0.003485869,-0.00536974,-0.003912832,-0.000552389,-0.004610959,0.004809127,-0.00576502,-0.001276577,-0.010799938,-0.003427554
-0.003260161,0.002329985,-0.002168071,-0.022486938,0.028698612,-0.025716765,-0.012573945,-0.008297728,0.000132454,0,-0.004115004,-0.004836464,-0.003152665,-0.013981159,-0.001190812,-0.028291415,-0.001835583,-0.014740137,-0.00846499,-0.001083524,-0.041138278,-0.007379865,-0.006453856,-0.00688503,-0.024983566,-0.008846057,-0.005077495,0.010413608,-0.004207707,-0.001937376,-0.002463373,0.005661002,-0.014098423,0,0.002148153,-0.011911348,0.017339591,-0.012090142,-0.016606223,-0.002035648,-0.00241885,-0.008734352,-0.002870688,0.000292474,0.00364306,0.00300825,-0.003957779,0.002027305,-0.016971456,-0.000949075,-0.012635885,-0.012195314,-0.003737205,-0.01249498,-0.01249498,-0.018757381,-0.018757381,0.002084744,-0.011902047,0.002256792,0.044245818,-0.014745007,-0.009394697,-0.002120107,0.004063145,-0.002201106,-0.005403568,-0.007699711,-0.00506626,-0.02187166,0.000725197,0.015863391,-0.00087358,-0.006799069,-0.005376642,-0.00619198,-0.000598367,0,-0.001014895,-0.004085656,-0.004803896,-0.002231227,0.000345316,0,-0.004841714,0.003388666,0.002771882,-0.004677594,-0.002983118,-0.010340696,0.008441973,-0.004414371,-0.022272788,0.000935805,-0.004152218,-0.001505529,-0.001735444,0.024194872,0,-0.006681338,0.01967575
-0.002850451,-0.000498729,0.001005308,0.002437119,-0.002916384,0.016318942,0.003982753,-0.004792208,0.006856506,-0.001276107,-0.01165803,0.001994332,0.001290971,-0.026336654,-0.001908435,-0.010544937,-0.015578442,-0.006206615,-0.006239601,-0.002985626,0.00414574,-0.015543288,-0.005976673,0.006006425,-0.005024598,-0.01137299,-0.011297472,-0.026240139,-0.00337897,-0.004535161,-0.015065921,0.002818491,0.006659348,-0.005793883,0.00142964,-0.00199911,-0.003477088,-0.019872316,0.003943821,-0.003280265,-0.000807646,-0.039314062,0.000760715,-0.005277005,0.01003216,0.000250232,0.002437963,-0.017478668,-0.006069507,-0.007625274,-0.019622611,-0.010856155,-0.053289503,-0.038667669,-0.038667669,0.001906372,0.001906372,-0.024337718,-0.006486513,0.005339288,-0.000156231,0.016262704,0.00503909,0.001378545,-0.005003192,-0.016912834,0.004383324,-0.00763159,-0.004491728,-0.014046206,0.001931272,-0.005026546,0.003054311,-0.021903896,5.18E-05,0,0.004266218,-0.006597063,-0.013288108,0.020134124,0.005602225,-0.000515586,0.013377027,0.004238355,0.009275551,0.008086336,-0.005708951,-0.002011463,-0.002992111,0.003494094,-0.007694235,-0.002633877,0.011940432,-0.000994292,0.003875955,0.006144544,0.002890929,-0.002296712,-0.00164366,-0.007152028,-0.009017876
-0.001998105,-0.005169132,0.002218767,0.007082559,-0.024322635,-0.010168151,0.005510711,0.003425377,-0.003422477,-0.012851273,0.002252429,0.001564112,-0.003734043,-0.004829932,-0.002629903,0.016794922,0.006921234,0.005518786,0.001459346,0.004628698,0.051195573,0.010218958,-0.002078293,-0.00153942,0.00597871,0.001632653,0.013927006,0.002499196,-0.007303623,-0.003143443,-0.001409459,-0.028549218,0.003864178,-0.004545463,-0.020202707,-0.010975087,-0.022307061,0.003915291,0.009743304,0.003280265,0.002420883,0.012064919,-0.004148488,0.001468663,0.007174321,-0.011198595,0.004939073,0.001144383,0.003126041,0.002866256,0.00043704,0.00642922,0.008963726,0.0123392,0.0123392,0.000439385,0.000439385,0.011188351,-0.00507437,-0.000981463,-0.00752951,0.015052281,-0.000926342,0.002434453,0.004587213,-0.003367145,0.005959909,-0.010009066,-0.004210533,-0.007966833,-0.000603118,0.006140056,0.003768695,-0.023727592,-0.006304848,0.004374797,0,0.004951817,0.008878329,-0.010147156,-0.002397065,-0.002581978,0.011517768,-0.003294937,0.002305443,0.002680957,-0.000210226,-0.004709028,0.009279385,-0.011876032,-0.007502831,-0.000239882,-0.011439929,0.000292561,0.007250075,-0.002044024,0.002306857,0.001562388,-0.002745512,0.000486512,-0.006239071
0.000811126,-0.012730528,0.002055742,0.006552674,-0.0061934,-0.002338705,0.015688097,0.00477586,0.004604465,0,0.006391956,-0.003415757,-0.002304965,-0.013498564,0.004061626,0.009302381,-0.002427443,0.009176229,0.001665395,0.005472374,-0.007580269,-0.00350847,-0.000728371,-0.00645863,-0.009101734,0.006909233,0.015116255,0.00249306,0.006287762,0.000868176,0.012459279,-0.019933535,-0.008021092,-0.00972826,-0.002554233,0.007330086,-0.015037846,0.005166572,-0.006672992,0.002906612,0.008027255,-0.013992049,0.009793206,0.005561242,-0.000975253,0.006306782,-0.000646297,0.009560708,0.018383925,0.012057412,0.006098492,0.008345624,-0.008253165,-0.017580541,-0.017580541,0.003800092,0.003800092,0.000958742,-0.004126553,0.003220985,-0.023256847,-0.010101104,-0.006242148,0.007629665,-0.003647167,0.007343263,0.000869083,0.00116002,-0.001508038,-0.00750497,0.034392134,0.014981799,0.003970608,0.004103602,0.004381111,-0.012077021,-0.001448456,-0.006607822,0.020525559,0.006646259,0.002397065,0.00498588,0.011553073,0.003764797,0.007646662,0.013014909,0.002623421,0.020688141,-0.00099019,0,-0.006674639,-0.007220716,-0.001001106,0.00716972,-0.003939727,0.001567492,0.00172657,0.000642554,0.004024188,0.016521359,0.008157274
0.003282122,0.003661944,0.00687473,0.016007189,-0.000851939,0.005351517,-0.000379732,0.013655325,0.003406582,0.003904374,0.013986331,0.005828444,0.003311586,0.012753374,0.009728293,0.022071863,0.001535334,0.005302895,-0.007725325,0.001295901,0.007437275,-0.002802011,0.000806369,-0.010410159,0.005518953,-0.002027246,0.005674486,0.008368238,0.002706713,-0.004348347,-0.013086353,0.010016435,0.010772207,-0.016378336,0.012345759,0.008544766,-0.020174613,-0.011456807,-0.004621343,-0.001961152,-0.003604272,0.01134187,0.000839755,-0.004681228,0.000650258,0.065693091,0.008851007,0.001132044,0.008644757,-0.004859705,0.005917526,0.002685256,0.01682692,0.003715474,0.003715474,0.002913287,0.002913287,0.005256306,-0.060153469,-0.002800325,-0.001128743,-0.00412437,-0.006415365,-0.000211158,-0.006808834,0.002848129,-0.003626722,0.006591258,-0.009705869,0.012707981,-0.004791084,0.002463898,0.005819284,0.010497579,0.005035498,-0.007391022,0.005187748,0.005784252,0.005149149,-0.013336987,0.000797855,0.007857892,0.000499199,-0.000235057,-0.002888709,0.03003064,0.003765765,-0.01396765,-0.000825838,0.001085441,0.006674639,-0.000886154,0.008973172,0.000290386,-0.002113708,0.003941799,0.005733972,0.005719367,-0.000949819,-0.001855548,-0.001458792
0.000693799,-0.007733722,0.00162002,-0.006590966,0.005706725,0.017082903,0.025035277,0.006037447,-0.0025083,0.005551495,-0.002151818,0.011836028,0.000431166,-0.001118846,0.000472195,0.006596853,0.01593852,0.007834738,-0.000629035,-0.002214915,0.02088968,0.002426639,0.00080588,0.001956728,0.019431799,0.004050269,-0.024122564,0.006153774,-0.002368001,-0.00043588,0.006720304,0.003568623,-0.012439718,0.014507726,-0.00361523,0.004335231,-0.005284471,-0.018366058,-0.006848214,-0.001527817,-0.002008028,0.002401992,-0.005724403,0.000586406,-0.001463794,-0.034864304,-0.00304882,0.000904828,-0.001520068,-0.003388653,-0.005917526,0.005348976,-0.002720079,-0.019828776,-0.019828776,-0.000727581,-0.000727581,-0.009481461,-0.010465473,0.006707843,0.007714583,0.003163646,-0.005243004,-0.00063369,-0.012054747,0,-0.003931411,-0.004259875,0.001522766,-0.008163356,-0.006935152,-0.007960978,-0.002007738,0.010079844,-0.009050747,-0.007819816,-0.004420614,-0.000549377,-0.013006695,-0.001448971,0.000797138,-0.003750491,-0.001331951,-0.003294043,-0.008327716,-0.001008018,-0.009493776,-0.010774511,-0.000991856,0.002437929,-0.007559562,-0.001774668,0.005444254,-0.005648258,-0.001657306,-0.001833094,-0.001144248,-0.005398139,-0.002312101,-0.012540117,0.007468303
-0.003337149,-0.00420246,-0.006232877,-0.021397653,-0.011729489,-0.005277123,-0.0047338,-0.005230367,-0.004106277,-0.003142038,-0.005149972,-0.006182508,-0.001509718,-0.00486245,-0.006630428,-0.009038277,0.00060376,-0.003639433,-0.003150911,-0.01043833,-0.014477447,-0.001639886,-0.004165655,-0.001788826,0.009576147,-0.012609482,-0.004224727,-0.00831656,-0.001694864,-0.020147107,-0.012697059,-0.008455394,-0.013441815,-0.028191453,-0.003992022,-0.007054384,-0.021782704,0.014058668,-0.005323036,0.006749027,0.008606078,0.017386077,0.008490674,0.003510933,-0.009813651,0.005956439,0.002327566,0.017259177,0.001688856,0.003929908,-0.027889696,0.006284788,0.023990041,0.019828776,0.019828776,0.004792023,0.004792023,-0.014636921,-0.019692801,-0.016429622,0.010828131,-0.000137339,0.004974746,0.015515519,-0.003623539,0.013876381,0.01218108,0.017186491,0.000912487,0.014886885,0.006466409,0.009258946,0.002866931,0.025892504,0.0097754,-0.011278227,0.002382769,0.008482619,0.013669128,0.004996683,0.00793654,0.019450958,0.018488461,0.013111962,0.009291651,0.025883798,0.010015603,0.007419877,0.011511403,0.003511165,-0.004309233,-0.003801876,0.003449166,0.008547315,0.007070449,0.005354015,0.005707904,0.004941853,0.003626904,0.006771868,-0.00507634
0.008372252,0.000512039,0.00456054,0.007746427,-0.004935085,0.01214343,0.025989754,0.007368186,0.004370602,0.014153344,0.013674699,0.012744577,0.010520799,0.021881055,0.011809312,0.028571709,-0.017574919,0.0119472,-0.010788084,0.008489366,-0.009108141,0.000581135,0.01278023,-0.00011182,0.021387541,0.008965015,0.016792509,0.011073489,0.006930926,0.003219979,-0.006488889,0.01619731,0.013719885,0.015581647,0.021227543,0.011191435,-0.016011953,-0.009412302,-2.49E-05,-0.003840622,-0.001396007,-0.01598066,-0.001843327,-0.000292251,0.005082485,0.000726896,0,-0.013648213,0.002527982,-0.000541255,0.009365979,-0.00048219,-0.011077672,0,0,-0.01886436,-0.01886436,0.005453286,0.015610826,0.005225021,0.001266255,0.005342133,0.012925772,0.002908549,0.002559216,-0.004644992,-0.008540215,0.00317392,0.006364592,-0.011231192,0.002925595,0.009106492,0.0019306,-0.00015043,-0.00077645,0.007532921,-0.003320424,-0.003001692,-0.000165592,-0.005787975,0.003944814,-0.003187674,-0.000981783,0.021174463,0.008824131,-0.003938793,-0.005283771,-0.000336066,-0.005739137,-0.000269489,0.012245217,0.005818253,0.008814925,-0.009014589,0.001645639,0.005258147,0.00454281,0.000775687,0,-0.039893369,-0.004740386
-0.001590932,0.008100836,-0.004665666,0.009981288,-0.003592128,-0.01156637,0.001449434,0.003065333,-0.004901624,-0.008063107,-0.013730192,-0.003632934,0.001636076,0.002198634,-0.003528171,-0.019072113,0.007732246,-0.002538691,0.006148756,-0.017327027,0.003339028,-0.047874866,0.004574509,-0.002914042,-0.006849318,-0.014712116,-0.005915148,-0.010455144,-0.008968669,-0.02219323,0.008380127,-0.005477702,0.006928114,0.00058326,-0.017960256,0.011422559,0.010219092,-0.001670149,0.004057041,0.002682729,-0.000199615,-0.001074579,0.046134968,0,-0.012837644,0.001815004,-0.001203185,0.007182954,-0.014410657,0.000811609,-0.014907806,-0.001447526,0.00230205,-0.003277667,-0.003277667,0.000885421,0.000885421,-0.001360575,-0.032011327,-0.009765923,0.01007248,-0.0119565,0.002248206,-0.008541797,0.006369423,0.002691695,-0.032654004,0.003542973,0.017964645,0.004680578,0.004430348,0.006540504,-0.001072144,0.013072061,0.007634775,-0.011320864,0.004509678,0.004091174,0.013160239,-0.00171655,-0.017474708,0.001175575,-0.000655102,-0.03924802,0,-0.000179377,0.013648985,0.004360211,-0.002469747,-0.020433945,0.00413201,-0.017393125,-0.011277407,0.000467274,-0.004210909,0.005832639,-0.005112165,-0.001597659,-0.001789913,0.006002212,-0.0012668
-0.001311013,-0.009011437,0.010714343,-0.005218169,-0.006686476,0.020931251,0.01241467,0.004381644,-0.001860995,0.012797225,-0.065979422,-0.001400794,-0.004987906,0.006566938,0.003997634,-0.005897698,0.012281472,0.004937653,-0.010197663,0.013254592,-0.010820468,-0.010341485,-0.018503375,0.010661918,-0.020600322,0.005747101,-0.017958232,0.002469907,0.006269581,-0.016570949,0.000472302,0.000646025,-0.004983399,-0.000145812,0.003256794,0.004603461,-0.021656212,-0.000185728,-0.015545697,-0.006975754,0.001794837,-0.006554666,-0.00449479,0.001459571,-0.013004459,-0.002784373,-0.005311432,-0.010341776,0.007146511,-0.002165659,-0.003460525,-0.014591664,0.001455237,0.003713873,0.003713873,-0.005768805,-0.005768805,0.007556697,0.040377376,-0.006134657,-0.012606533,-0.010143909,-0.018667129,0.005841298,0.013349593,-0.008097132,0.002549993,-0.004303717,0.003258779,0.004314451,0.006378018,-0.000268824,0.00071489,-0.00230319,-0.011994058,-0.00609059,-0.009296873,-0.004091174,0.002774426,-0.022586957,-0.016155422,-0.00978249,-0.001639634,-0.004272463,0.00552329,-0.001256724,-0.006697051,-0.00469639,-0.00661598,-0.017213174,-0.008155138,-0.007406232,-0.004447737,0.000933894,-0.00146887,-0.012105208,0,-0.016118191,0.0032487,0.018956493,-0.001664102
-0.001983891,0.000284601,0.00337336,-0.010179346,0.003190037,-0.001319069,0.012262505,-0.003317711,0.005572535,-0.006560968,0.003729494,0,0.010446043,0.013364844,-0.00446905,0.00115914,-0.001342009,0.002526096,-0.012895196,-0.006331508,-0.005962891,-0.004683368,-0.006288561,-0.003950111,-0.004453245,-0.001638714,0.002129533,-0.002469907,-0.003384115,-0.036734681,-0.029547818,0.026447211,-0.013411769,-0.012765121,-0.008343921,-0.000706856,-0.001485374,0.003523383,0.027741878,-0.007759371,0.002984189,-0.013914745,-0.004272641,-0.011737015,-0.026355387,-0.011951313,-0.029894584,0.017029263,-0.00765893,-0.001355983,0.008853018,-0.000735191,-0.022758184,-0.014938773,-0.014938773,-0.020987158,-0.020987158,-0.005904889,-0.012048379,-0.033171443,-0.019051277,-0.022456929,-0.011642219,0.004462268,-0.015550232,0.018308869,-0.026105656,-0.01701573,-0.018508051,-0.005352651,-0.000346816,-0.02023698,-0.010271285,0.001709305,-0.002239048,-0.050108387,-0.004637928,-0.017645905,-0.029102593,-0.007189926,-0.046675048,-0.008339799,-0.019887911,-0.016549248,-0.021696171,-0.020142225,-0.017285699,-0.01183849,-0.008332015,-0.033023192,-0.014337571,-0.038477665,-0.003473024,-0.003565072,-0.006821533,-0.008084022,-0.023625443,-0.008625714,0.002547721,6.11E-05,-0.004015077
-0.012395724,-0.010412534,-0.004569745,-0.014555257,-0.0068191,-0.017307354,-0.019350597,-0.012843039,0.00462016,0.014522008,-0.014222608,-0.01312176,-0.011518158,-0.041016351,-0.008047316,-0.031539458,-0.006295493,-0.017818132,-0.049439203,-0.007198774,0.000290547,0.003596222,-0.014002167,-0.019305502,-0.041487781,-0.010302997,-0.012486768,-0.015262653,-0.032908412,0.000358504,-0.008464986,-0.031626966,-0.011031055,-0.011883726,0.004724729,0.004233575,-0.005589706,0.003234277,0.021340186,0.004180026,-0.001192627,-0.00355146,0.00475523,0.006472357,-0.004662802,0.008429529,-0.007929601,0.003991076,0.015764341,-0.000271417,-0.013687619,-0.007628911,-0.010705392,-0.011800181,-0.011800181,-0.006840553,-0.006840553,-0.002722122,-0.007140073,0.000887291,-0.003562131,0.009524443,0.007326053,0.004133084,0.007577172,0.000967154,0.012226985,0.004120471,0.010191935,-0.017464691,0.000578019,-0.000548974,0.007767037,-0.011651509,0.021044792,-0.00281406,-0.002413438,0.002222796,0.026818336,-0.008476924,0.004257001,-0.000341839,0.000502023,0.000483607,-0.006035234,0.012115848,0.004811204,0.004752254,-0.013816572,-0.00464167,0.010424714,-0.008317692,0.004463026,0.006128739,-0.001573701,0.005102649,0.004653921,-0.001030826,-0.000363432,0.025900165,-0.007027969
0.001924377,0.005162625,0.00046827,0.009060956,0.008081385,0.009261541,0.008338986,0.00670959,-0.011390859,0.009862882,0.003589516,0.007780951,0.011235294,-0.00938977,-0.010271149,0.01141238,0.000192965,0.005123408,0.002043283,0.00725354,0.022214664,0.007513621,0.000825942,0.005780075,0.015549351,0.005370845,0.011600039,0.004696948,-0.003157887,0.001194402,-0.02818484,0,-0.007995445,0.016156936,0.01081859,-0.00724319,0.015941026,-0.004809045,-0.003440836,7.32E-05,0.001192627,-0.007909214,0.012623961,-0.004113986,0.004835058,0.014373121,-0.001173836,-0.001993468,-0.011842401,0.00325206,0.001362195,-0.003216615,-0.006191962,-0.00381471,-0.00381471,0.008505595,0.008505595,0.002042303,-0.006122694,-0.003553538,0.00372378,-0.025506357,0.005392221,-0.003098296,-0.011543067,-0.000967154,0.021192578,0.002694889,-0.000298255,0.00492099,-0.000115682,0.005885597,-0.000429901,0.012096896,-0.03495462,0.008817614,-0.000258913,0.007465894,0.005375914,0.000411914,-0.008532378,0.000683579,0.006836211,0.002173061,0.005258546,-0.013491572,-0.000211017,0.003043109,0.007269103,-0.003787353,-0.00164547,0.003585429,0.005428135,-0.002271994,0.00148117,0.004266119,-0.001161466,-0.016161414,0.000181778,-0.000596107,0.007541065
-0.001049408,0.00022884,-0.00041628,-0.013548249,-0.002409895,-0.000665518,0.00498803,0.001203029,-0.014085762,0.000178377,-0.008456083,-0.000845811,-0.003541876,0.006769493,0,0.012801913,0.000206808,-0.000672638,0.005203078,0.005841444,0.003238072,-0.008892449,-0.000186446,0.001580791,-0.006530394,-0.000824402,-0.010523612,-0.003128899,0.012051455,0.000238654,0.010038548,-0.002166134,0.00200487,-0.040509649,-0.004673697,0.002302259,0.030426073,0.00111188,-0.002075079,-0.004400107,-0.002386618,-0.004021021,-0.006531806,0.003527475,0.000344492,-0.003002464,0.005772301,0.003983127,-0.002385437,-0.003387734,-0.076344264,0.002969612,-0.00319032,-0.008579861,-0.008579861,0.009782515,0.009782515,-0.015765294,-0.011548361,-0.00311958,0.001776072,0.008382713,0.007233803,0.002892027,0.008555316,0.003742339,0.008883616,-0.010952985,-0.003586316,0.004547805,-0.005912024,0.00013649,0.005788397,0.000519467,-0.005671798,-0.006806723,0.0007766,-0.006633503,-0.006519961,-0.003712708,-0.004293734,0.01323857,0.003317828,-0.004835516,-0.007408927,0.000917338,-0.010820067,0.003370395,-0.003543452,0.008718479,-0.00660909,-0.015163897,0.004909207,-0.001225567,-0.001110654,-0.001893774,0.001161466,-0.012656521,0.002179041,0.017087358,0.000975894
-0.000846113,-0.005679046,-0.003284261,-0.011632077,-0.018905207,-0.006679391,0.011659879,0.002534969,-0.01154974,0.002494626,-0.001808346,0.000986741,-0.001988896,0,0.00071996,0.009177052,-0.006000083,-0.007835687,0.002028636,0.000870486,-0.040451418,-0.002144548,-0.00264063,-0.008156785,0.001697108,0.00288244,0.002149367,-0.001568049,-0.002781604,-0.020129684,-0.000499525,-0.000867703,-0.016443468,0.051040695,0.004315033,0.021698157,-0.018362362,-0.015961513,0.002267853,0.004400107,0.001193991,0.005215677,-7.99E-05,-0.002644372,0.004467387,0.005158682,-0.013774769,-0.003983127,0.001534077,-0.003263114,0.004072658,-0.008187723,0.000159733,0.004299189,0.004299189,0.002393464,0.002393464,0.00452977,-0.023781366,-0.006268736,0.002899422,-0.007367357,0.016021515,0.002780797,0.003189416,-0.002412847,0.005156797,0.009670671,0.000897741,0.024820355,-0.002211438,-0.000341213,-0.000142443,-0.015399833,-0.005757553,-0.006449088,-0.003888904,-0.006398717,0.004893939,0.002888821,-0.013865078,-0.003885491,-0.001657571,-0.004128778,-0.00647883,0.002929859,-0.01088449,-0.009465901,-0.006273856,0.004330856,-0.003832779,-0.012910811,0.001956955,5.84E-05,0.002589707,-0.005703134,-0.001742617,-0.018454622,0.001450061,0.009974656,-0.016518628
-0.001018062,-0.000345187,-0.005655331,-0.007074959,-0.010195137,0.001435041,0.001316372,-0.002134312,0.000409888,-0.002494626,-0.005020453,0.000140896,0.00170517,-0.00450795,-0.004568896,-0.012098809,-0.009754,0,-0.005418923,-0.000598381,0.00900177,0.001490788,0.001574523,0.001591293,-0.001939787,0.010634047,0.00268026,-0.005034606,0.000870068,0.02453515,-0.007355483,-0.006969451,-0.019977162,0.021589784,-0.006479533,0.025971065,-0.012431562,0.008339193,0.026797024,0.009757526,-0.000397839,0.01867158,0.008594626,0.000882204,0.018514278,0.005013116,0.004893334,0.00132945,0.005605145,0.004619429,0.017565533,0.001493727,0.019144687,0.024312562,0.024312562,0.011291191,0.011291191,-0.000294734,0.00524211,0.016335354,0.01199151,-0.006108128,0.005501795,-0.000617333,0.001696897,0.001689663,0.014877634,0.024088392,0.00298683,0.015540786,-0.002449972,0.004154618,0.010209873,0.003909671,0.015122471,0.020413029,0.002594285,0.013032219,0.005841384,0.004659424,0.016443442,0.00859526,0.006284158,0.01999823,0.004716055,0.00210059,0.015778574,0.006095506,0.00373514,0.024193672,0.008032092,0.016930546,0.018402374,-0.00099313,0.008187341,0.002244337,0.003482262,0.015362028,-0.002313817,-0.008627247,0.009634316
0.007232742,0.004249431,0.002936431,0.018756421,0.018603331,0.002673258,-0.001052957,0.003066559,-0.000136606,-0.013290341,-0.001213523,0.004778693,0.020514867,0.017911026,0.001685793,0.00035105,0.00395489,0.0036552,0.016392089,0.000870331,0.010007087,-0.004077721,0.014901792,0.007129454,0.013261171,0.00487018,0.002851009,0.004406621,0.002258656,0.006040995,-0.012323934,0.015613429,0.008568556,0.008507055,0,-0.000506166,0.004038936,0.008362793,0.018848496,-0.005916435,-0.004386824,0.017342611,0.001899977,-0.008264524,-0.000504987,-0.004773872,-0.002696817,-0.007557247,0.000677278,-0.002850583,-0.004482894,0.009654741,0.012149604,0.012482327,0.012482327,0.009117651,0.009117651,-0.003149931,-0.006626243,-0.003393499,0.001111969,0.030740707,0.025281869,-0.000823697,0.00105912,-0.006168803,0.051495949,0.007860747,0.003572585,0.024831614,-0.001051923,-0.034785506,0.006258584,-0.000825735,0.005409526,-0.002393332,0.001035848,-0.003864331,-0.00430812,0.03029931,0.002571821,0.001006471,0.003948656,-0.007458124,-0.000980681,-0.009257231,-0.000796393,0.002023607,0.007260511,-0.000562624,0.001015336,-0.003844676,0.011924892,-0.001169642,0.004205519,-0.001087524,0,-0.000970181,0.006300979,0.01077255,0.00345636
0.001288555,-0.003271694,-0.001624519,0.024023474,-0.009887649,0.001524443,0.002893098,0.003853023,-0.003147492,-0.003259764,-0.010068208,-0.000140336,0.002222777,-0.031557835,-0.002650352,0.01082225,0.007600206,-0.005827799,-0.009622972,-0.00027195,0.004186136,-0.020566795,-0.003210355,0.001521238,0.004302081,0.000404695,-0.004458324,0.000627985,-0.000868087,0.028636526,0.015004901,-0.000968689,0.009661852,0.003663956,0.005761634,-0.002027011,0.004022652,-0.002686996,0.021816767,0.004021202,-0.000199894,-0.003956404,0.004261714,0,0.018682792,0.00620163,0.00294927,-0.004248137,0.00270457,-0.004496248,-0.025515294,-0.00766672,-0.011366351,0.08446919,0.08446919,0.002777606,0.002777606,-0.026271355,-0.012543668,0.014671598,0.003328302,0.002401927,0.011776014,0.002571615,-0.008717896,-0.004621181,-0.021826138,0.007676167,0.001484752,-0.007879222,-0.002107005,0.002670534,-0.001683786,0.001425902,0.016879563,0.027183084,0.000172498,0.011548259,0.001953118,-0.000265365,0,-0.000503117,0.001148813,0.019371686,0.00254779,0.001380281,0.002599116,0.006381261,-0.006244158,-0.003664606,0.023444936,0.012052347,-0.01818248,-0.000351147,-0.006498572,-0.000612274,0.022344043,0.00406876,0.001918459,0.00289168,-0.001294761
0.002961469,-0.000459954,0.003141726,-0.003431378,-0.014185856,0.000951535,-0.002366485,0.005949628,-0.012550969,-0.008013162,0.008062754,0.008100645,-0.001319203,0.013646809,0.00745104,-0.000926378,-0.004689445,0.000679511,0.016945667,-0.000870486,0.017114778,0.00197176,0.009522083,0.001968417,0.000715242,-0.010577723,-0.010601157,-0.002514182,-0.008022381,-0.005523582,0.004841025,0.003869236,0.012163544,0.014800689,-0.012283426,0.000507125,-0.021022365,-0.00381129,0.003597719,-0.00585442,-0.003203162,-0.013218852,-0.003471146,0.001776658,-0.011468573,-0.008597092,-0.00042077,0.002461606,0.004715358,-0.000546394,0.026637944,0.001488464,0.004842585,-0.002603452,-0.002603452,-0.007767299,-0.007767299,0.010871885,0.024658404,-0.003940186,0.004578128,-0.016075358,-0.012413117,0.005940861,0.003198257,-0.000365751,-0.030538852,-0.003459267,-0.003865056,0.006897697,-0.006465554,0.000631545,-0.00253112,0.001199262,0.005034424,-0.012908506,-0.005362424,-0.008235165,0.123583608,-0.007457777,-0.003430478,0.010013465,-0.001970211,-0.001896702,0.000391374,-0.007013058,-0.008404847,-0.002346326,-0.001016353,-0.001412932,-0.00024786,-0.006508481,0.002411514,-0.005046965,0.003208786,-0.00081682,0.012946961,-0.00353506,0.001096655,-0.014659977,-0.008590967
